unixtime,Price
1642690800,0.13486
1642694400,0.17605
1642698000,0.19274
1642701600,0.18
1642705200,0.15233
1642708800,0.13791
1642712400,0.13176
1642716000,0.12139
1642719600,0.11919
1642723200,0.11787
1642726800,0.11092
1642730400,0.11314
1642734000,0.11915
1642737600,0.12073
1642741200,0.14876
1642744800,0.20759
1642748400,0.22315
1642752000,0.21579
1642755600,0.20651
1642759200,0.20643
1642762800,0.19
1642766400,0.17008
1642770000,0.16929
1642773600,0.19
1642777200,0.17744
1642780800,0.17999
1642784400,0.16505
1642788000,0.14581
1642791600,0.13973
1642795200,0.13225
1642798800,0.13359
1642802400,0.12001
1642806000,0.12358
1642809600,0.1203
1642813200,0.11999
1642816800,0.1218
1642820400,0.12357
1642824000,0.12368
1642827600,0.12
1642831200,0.14835
1642834800,0.186
1642838400,0.20746
1642842000,0.21125
1642845600,0.20969
1642849200,0.20083
1642852800,0.18854
1642856400,0.18588
1642860000,0.1965
1642863600,0.19725
1642867200,0.22231
1642870800,0.23082
1642874400,0.21432
1642878000,0.20714
1642881600,0.19033
1642885200,0.19352
1642888800,0.17507
1642892400,0.17169
1642896000,0.18301
1642899600,0.18522
1642903200,0.17973
1642906800,0.17904
1642910400,0.17949
1642914000,0.16823
1642917600,0.17245
1642921200,0.18493
1642924800,0.19531
1642928400,0.19534
1642932000,0.19587
1642935600,0.19541
1642939200,0.18629
1642942800,0.18449
1642946400,0.19
1642950000,0.194
1642953600,0.21495
1642957200,0.23949
1642960800,0.24297
1642964400,0.22496
1642968000,0.20484
1642971600,0.201
1642975200,0.17997
1642978800,0.18333
1642982400,0.17961
1642986000,0.1783
1642989600,0.17746
1642993200,0.17761
1642996800,0.18748
1643000400,0.22519
1643004000,0.265
1643007600,0.30002
1643011200,0.29939
1643014800,0.27588
1643018400,0.27
1643022000,0.24584
1643025600,0.24008
1643029200,0.244
1643032800,0.25649
1643036400,0.27357
1643040000,0.30738
1643043600,0.34185
1643047200,0.31531
1643050800,0.27498
1643054400,0.25
1643058000,0.22681
1643061600,0.20692
1643065200,0.21598
1643068800,0.2129
1643072400,0.20375
1643076000,0.19624
1643079600,0.19899
1643083200,0.21903
1643086800,0.27996
1643090400,0.35624
1643094000,0.39985
1643097600,0.39901
1643101200,0.36
1643104800,0.3474
1643108400,0.32892
1643112000,0.305
1643115600,0.31
1643119200,0.313
1643122800,0.31867
1643126400,0.36643
1643130000,0.39906
1643133600,0.37375
1643137200,0.30968
1643140800,0.265
1643144400,0.24089
1643148000,0.21517
1643151600,0.20957
1643155200,0.21236
1643158800,0.21541
1643162400,0.20989
1643166000,0.20914
1643169600,0.21509
1643173200,0.24016
1643176800,0.29488
1643180400,0.31232
1643184000,0.31269
1643187600,0.30002
1643191200,0.28265
1643194800,0.25968
1643198400,0.24154
1643202000,0.23824
1643205600,0.23676
1643209200,0.24011
1643212800,0.26808
1643216400,0.26246
1643220000,0.22445
1643223600,0.21743
1643227200,0.17134
1643230800,0.14294
1643234400,0.12234
1643238000,0.13159
1643241600,0.11502
1643245200,0.10865
1643248800,0.10094
1643252400,0.10306
1643256000,0.11003
1643259600,0.10403
1643263200,0.13879
1643266800,0.13823
1643270400,0.12879
1643274000,0.12874
1643277600,0.1278
1643281200,0.12624
1643284800,0.13578
1643288400,0.13966
1643292000,0.13869
1643295600,0.13758
1643299200,0.14117
1643302800,0.12596
1643306400,0.11473
1643310000,0.10404
1643313600,0.1101
1643317200,0.10119
1643320800,0.08631
1643324400,0.08203
1643328000,0.08403
1643331600,0.08159
1643335200,0.07726
1643338800,0.1007
1643342400,0.10069
1643346000,0.12169
1643349600,0.17529
1643353200,0.18617
1643356800,0.19805
1643360400,0.19092
1643364000,0.22007
1643367600,0.21474
1643371200,0.2316
1643374800,0.23367
1643378400,0.23708
1643382000,0.23792
1643385600,0.26
1643389200,0.2556
1643392800,0.22237
1643396400,0.22274
1643400000,0.1778
1643403600,0.14898
1643407200,0.12336
1643410800,0.13025
1643414400,0.11501
1643418000,0.10564
1643421600,0.07757
1643425200,0.04395
1643428800,0.07907
1643432400,0.03294
1643436000,0.08564
1643439600,0.08518
1643443200,0.10113
1643446800,0.08851
1643450400,0.11832
1643454000,0.10102
1643457600,0.08564
1643461200,0.10559
1643464800,0.10001
1643468400,0.10814
1643472000,0.11875
1643475600,0.12302
1643479200,0.10119
1643482800,0.08447
1643486400,0.05162
1643490000,0.08881
1643493600,0.07963
1643497200,0.0023
1643500800,0.00449
1643504400,0.01008
1643508000,0.01001
1643511600,0.01015
1643515200,0.01137
1643518800,0.00373
1643522400,0.00995
1643526000,0.01109
1643529600,0.01198
1643533200,0.01109
1643536800,0.01178
1643540400,0.01
1643544000,0.01
1643547600,0.01169
1643551200,0.01404
1643554800,0.06006
1643558400,0.17174
1643562000,0.15807
1643565600,0.16337
1643569200,0.15794
1643572800,0.15813
1643576400,0.15994
1643580000,0.14421
1643583600,0.12216
1643587200,0.11017
1643590800,0.1053
1643594400,0.1
1643598000,0.10013
1643601600,0.1354
1643605200,0.18514
1643608800,0.24
1643612400,0.24892
1643616000,0.25192
1643619600,0.24808
1643623200,0.24342
1643626800,0.23811
1643630400,0.22152
1643634000,0.20628
1643637600,0.19175
1643641200,0.19354
1643644800,0.24067
1643648400,0.25393
1643652000,0.2404
1643655600,0.23159
1643659200,0.21296
1643662800,0.20196
1643666400,0.16151
1643670000,0.16015
1643673600,0.15454
1643677200,0.15624
1643680800,0.15517
1643684400,0.16513
1643688000,0.16301
1643691600,0.20615
1643695200,0.23917
1643698800,0.24372
1643702400,0.213
1643706000,0.20994
1643709600,0.17281
1643713200,0.1437
1643716800,0.13769
1643720400,0.1309
1643724000,0.12642
1643727600,0.1242
1643731200,0.12737
1643734800,0.12995
1643738400,0.12163
1643742000,0.10103
1643745600,0.08466
1643749200,0.08461
1643752800,0.05474
1643756400,0.03554
1643760000,0.01184
1643763600,0.01005
1643767200,0.01036
1643770800,0.02003
1643774400,0.06731
1643778000,0.10503
1643781600,0.13692
1643785200,0.15015
1643788800,0.13614
1643792400,0.1346
1643796000,0.13571
1643799600,0.1331
1643803200,0.13892
1643806800,0.15513
1643810400,0.19309
1643814000,0.20153
1643817600,0.23801
1643821200,0.2669
1643824800,0.265
1643828400,0.237
1643832000,0.20347
1643835600,0.19521
1643839200,0.18426
1643842800,0.15698
1643846400,0.15906
1643850000,0.15933
1643853600,0.15756
1643857200,0.15881
1643860800,0.16292
1643864400,0.19217
1643868000,0.20991
1643871600,0.22697
1643875200,0.22333
1643878800,0.21326
1643882400,0.209
1643886000,0.19485
1643889600,0.19146
1643893200,0.19697
1643896800,0.20967
1643900400,0.20761
1643904000,0.22415
1643907600,0.23778
1643911200,0.22496
1643914800,0.20953
1643918400,0.18682
1643922000,0.18724
1643925600,0.14505
1643929200,0.13871
1643932800,0.128
1643936400,0.12617
1643940000,0.12769
1643943600,0.12427
1643947200,0.12037
1643950800,0.15145
1643954400,0.19243
1643958000,0.21912
1643961600,0.16966
1643965200,0.13305
1643968800,0.133
1643972400,0.13104
1643976000,0.12057
1643979600,0.11745
1643983200,0.11781
1643986800,0.11904
1643990400,0.12844
1643994000,0.15128
1643997600,0.11927
1644001200,0.10686
1644004800,0.10821
1644008400,0.10557
1644012000,0.08738
1644015600,0.09896
1644019200,0.08881
1644022800,0.06556
1644026400,0.04998
1644030000,0.05759
1644033600,0.06311
1644037200,0.08495
1644040800,0.11457
1644044400,0.11588
1644048000,0.13514
1644051600,0.10251
1644055200,0.11434
1644058800,0.08877
1644062400,0.07432
1644066000,0.06903
1644069600,0.08782
1644073200,0.12012
1644076800,0.1506
1644080400,0.1466
1644084000,0.11586
1644087600,0.10612
1644091200,0.03987
1644094800,0.03198
1644098400,0.01098
1644102000,0.01036
1644105600,0.00923
1644109200,0.0058
1644112800,0.00017
1644116400,0.00138
1644120000,0.00745
1644123600,0.00012
1644127200,0.0042
1644130800,0.01084
1644134400,0.01236
1644138000,0.01375
1644141600,0.02068
1644145200,0.0852
1644148800,0.09023
1644152400,0.07005
1644156000,0.07002
1644159600,0.09493
1644163200,0.11652
1644166800,0.125
1644170400,0.1187
1644174000,0.10205
1644177600,0.09035
1644181200,0.11247
1644184800,0.09496
1644188400,0.02004
1644192000,0.01591
1644195600,0.01427
1644199200,0.01008
1644202800,0.0138
1644206400,0.021
1644210000,0.0609
1644213600,0.12807
1644217200,0.13017
1644220800,0.12726
1644224400,0.095
1644228000,0.09496
1644231600,0.07043
1644235200,0.03083
1644238800,0.02205
1644242400,0.08004
1644246000,0.10808
1644249600,0.14874
1644253200,0.16994
1644256800,0.1601
1644260400,0.15501
1644264000,0.12964
1644267600,0.12316
1644271200,0.10274
1644274800,0.12196
1644278400,0.11208
1644282000,0.10786
1644285600,0.10497
1644289200,0.10412
1644292800,0.10932
1644296400,0.13405
1644300000,0.12854
1644303600,0.14616
1644307200,0.13113
1644310800,0.12006
1644314400,0.12535
1644318000,0.12214
1644321600,0.11941
1644325200,0.12395
1644328800,0.149
1644332400,0.16194
1644336000,0.19698
1644339600,0.20956
1644343200,0.19995
1644346800,0.18294
1644350400,0.13982
1644354000,0.13271
1644357600,0.12339
1644361200,0.11508
1644364800,0.11487
1644368400,0.11879
1644372000,0.10958
1644375600,0.11695
1644379200,0.11934
1644382800,0.13938
1644386400,0.17716
1644390000,0.18064
1644393600,0.1795
1644397200,0.12706
1644400800,0.12201
1644404400,0.12335
1644408000,0.13691
1644411600,0.14942
1644415200,0.17992
1644418800,0.18995
1644422400,0.219
1644426000,0.24912
1644429600,0.25728
1644433200,0.23179
1644436800,0.21581
1644440400,0.21179
1644444000,0.1967
1644447600,0.20046
1644451200,0.19261
1644454800,0.1851
1644458400,0.17223
1644462000,0.17291
1644465600,0.17488
1644469200,0.20367
1644472800,0.23346
1644476400,0.24032
1644480000,0.22556
1644483600,0.19999
1644487200,0.19367
1644490800,0.16997
1644494400,0.1679
1644498000,0.17635
1644501600,0.18455
1644505200,0.19598
1644508800,0.21577
1644512400,0.22958
1644516000,0.21249
1644519600,0.18728
1644523200,0.17937
1644526800,0.17691
1644530400,0.13666
1644534000,0.18001
1644537600,0.17673
1644541200,0.16887
1644544800,0.16409
1644548400,0.165
1644552000,0.1713
1644555600,0.19695
1644559200,0.22146
1644562800,0.22178
1644566400,0.17953
1644570000,0.15136
1644573600,0.13502
1644577200,0.12835
1644580800,0.13368
1644584400,0.14061
1644588000,0.16815
1644591600,0.19192
1644595200,0.22057
1644598800,0.24335
1644602400,0.24118
1644606000,0.22131
1644609600,0.21313
1644613200,0.20548
1644616800,0.1901
1644620400,0.19591
1644624000,0.1872
1644627600,0.18489
1644631200,0.17024
1644634800,0.166
1644638400,0.16245
1644642000,0.16064
1644645600,0.16256
1644649200,0.15724
1644652800,0.1218
1644656400,0.11576
1644660000,0.12127
1644663600,0.09747
1644667200,0.08712
1644670800,0.08983
1644674400,0.11685
1644678000,0.17156
1644681600,0.19489
1644685200,0.1918
1644688800,0.14088
1644692400,0.12112
1644696000,0.10474
1644699600,0.10929
1644703200,0.1017
1644706800,0.08807
1644710400,0.09865
1644714000,0.09978
1644717600,0.09914
1644721200,0.10422
1644724800,0.09991
1644728400,0.09399
1644732000,0.08855
1644735600,0.08806
1644739200,0.06
1644742800,0.07303
1644746400,0.06723
1644750000,0.03008
1644753600,0.04325
1644757200,0.05012
1644760800,0.08178
1644764400,0.09247
1644768000,0.11571
1644771600,0.11911
1644775200,0.09233
1644778800,0.08718
1644782400,0.08139
1644786000,0.08859
1644789600,0.06323
1644793200,0.04655
1644796800,0.01333
1644800400,0.01294
1644804000,0.01378
1644807600,0.03525
1644811200,0.08791
1644814800,0.10425
1644818400,0.11719
1644822000,0.11711
1644825600,0.09858
1644829200,0.09491
1644832800,0.09589
1644836400,0.09852
1644840000,0.10418
1644843600,0.10701
1644847200,0.11451
1644850800,0.14452
1644854400,0.18458
1644858000,0.19713
1644861600,0.1673
1644865200,0.14844
1644868800,0.11549
1644872400,0.12305
1644876000,0.11094
1644879600,0.11268
1644883200,0.11482
1644886800,0.1123
1644890400,0.11828
1644894000,0.12686
1644897600,0.15272
1644901200,0.2042
1644904800,0.23406
1644908400,0.25006
1644912000,0.24
1644915600,0.22043
1644919200,0.19903
1644922800,0.18256
1644926400,0.15085
1644930000,0.14928
1644933600,0.15727
1644937200,0.14526
1644940800,0.17323
1644944400,0.17429
1644948000,0.11528
1644951600,0.10531
1644955200,0.09151
1644958800,0.10191
1644962400,0.08791
1644966000,0.09468
1644969600,0.09397
1644973200,0.09945
1644976800,0.10667
1644980400,0.1036
1644984000,0.1104
1644987600,0.13402
1644991200,0.1847
1644994800,0.19483
1644998400,0.17452
1645002000,0.13784
1645005600,0.13604
1645009200,0.11822
1645012800,0.1114
1645016400,0.10565
1645020000,0.09757
1645023600,0.09911
1645027200,0.11076
1645030800,0.11861
1645034400,0.11799
1645038000,0.1029
1645041600,0.09501
1645045200,0.09501
1645048800,0.07412
1645052400,0.01792
1645056000,0.01504
1645059600,0.01502
1645063200,0.01397
1645066800,0.01504
1645070400,0.03302
1645074000,0.09093
1645077600,0.12322
1645081200,0.10723
1645084800,0.10255
1645088400,0.09506
1645092000,0.07747
1645095600,0.06506
1645099200,0.03598
1645102800,0.04268
1645106400,0.0673
1645110000,0.08608
1645113600,0.10883
1645117200,0.11063
1645120800,0.10154
1645124400,0.0869
1645128000,0.08648
1645131600,0.0863
1645135200,0.06304
1645138800,0.07145
1645142400,0.06257
1645146000,0.07476
1645149600,0.08492
1645153200,0.09519
1645156800,0.11909
1645160400,0.14099
1645164000,0.18505
1645167600,0.18928
1645171200,0.17324
1645174800,0.15
1645178400,0.13099
1645182000,0.12317
1645185600,0.10681
1645189200,0.09989
1645192800,0.09926
1645196400,0.09742
1645200000,0.11384
1645203600,0.1309
1645207200,0.14049
1645210800,0.11587
1645214400,0.10975
1645218000,0.11566
1645221600,0.09246
1645225200,0.07373
1645228800,0.05432
1645232400,0.01663
1645236000,0.01438
1645239600,0.01096
1645243200,0.00906
1645246800,0.0001
1645250400,0.00362
1645254000,0.00942
1645257600,0.00194
1645261200,0.0
1645264800,-8e-05
1645268400,-0.00035
1645272000,-0.00052
1645275600,-8e-05
1645279200,8e-05
1645282800,0.01569
1645286400,0.09995
1645290000,0.12197
1645293600,0.11263
1645297200,0.10252
1645300800,0.10189
1645304400,0.10199
1645308000,0.10093
1645311600,0.10438
1645315200,0.0999
1645318800,0.09871
1645322400,0.09201
1645326000,0.08853
1645329600,0.08717
1645333200,0.08
1645336800,0.08008
1645340400,0.08828
1645344000,0.09506
1645347600,0.09822
1645351200,0.09509
1645354800,0.08815
1645358400,0.0518
1645362000,0.04311
1645365600,0.02124
1645369200,0.02156
1645372800,0.06316
1645376400,0.07693
1645380000,0.05128
1645383600,0.02002
1645387200,0.01539
1645390800,0.04006
1645394400,0.01462
1645398000,0.01073
1645401600,0.00748
1645405200,0.00571
1645408800,0.00143
1645412400,0.0076
1645416000,0.01437
1645419600,0.01975
1645423200,0.10669
1645426800,0.11006
1645430400,0.08828
1645434000,0.06551
1645437600,0.07822
1645441200,0.09202
1645444800,0.0999
1645448400,0.10492
1645452000,0.10877
1645455600,0.10346
1645459200,0.11778
1645462800,0.13559
1645466400,0.12363
1645470000,0.11071
1645473600,0.102
1645477200,0.10283
1645480800,0.09255
1645484400,0.08999
1645488000,0.08214
1645491600,0.08034
1645495200,0.0799
1645498800,0.08816
1645502400,0.09536
1645506000,0.11786
1645509600,0.18578
1645513200,0.21159
1645516800,0.18027
1645520400,0.14408
1645524000,0.13504
1645527600,0.12125
1645531200,0.11766
1645534800,0.11887
1645538400,0.12529
1645542000,0.1367
1645545600,0.15521
1645549200,0.16262
1645552800,0.13549
1645556400,0.10862
1645560000,0.10054
1645563600,0.09999
1645567200,0.08508
1645570800,0.08179
1645574400,0.07896
1645578000,0.08228
1645581600,0.08834
1645585200,0.09732
1645588800,0.1017
1645592400,0.11836
1645596000,0.14754
1645599600,0.15503
1645603200,0.12644
1645606800,0.10943
1645610400,0.10351
1645614000,0.0899
1645617600,0.0899
1645621200,0.1009
1645624800,0.10949
1645628400,0.1628
1645632000,0.20572
1645635600,0.23
1645639200,0.23686
1645642800,0.18704
1645646400,0.1646
1645650000,0.14662
1645653600,0.1076
1645657200,0.11507
1645660800,0.11304
1645664400,0.11033
1645668000,0.10929
1645671600,0.11236
1645675200,0.11677
1645678800,0.1685
1645682400,0.18477
1645686000,0.16
1645689600,0.13734
1645693200,0.11747
1645696800,0.11278
1645700400,0.10758
1645704000,0.10502
1645707600,0.1051
1645711200,0.1124
1645714800,0.11373
1645718400,0.14657
1645722000,0.15538
1645725600,0.13474
1645729200,0.11007
1645732800,0.10453
1645736400,0.10995
1645740000,0.09851
1645743600,0.09478
1645747200,0.1004
1645750800,0.09867
1645754400,0.09961
1645758000,0.10025
1645761600,0.09598
1645765200,0.11699
1645768800,0.13353
1645772400,0.12502
1645776000,0.10716
1645779600,0.09838
1645783200,0.10025
1645786800,0.08993
1645790400,0.09707
1645794000,0.09367
1645797600,0.09852
1645801200,0.11954
1645804800,0.14687
1645808400,0.19005
1645812000,0.19807
1645815600,0.16068
1645819200,0.14554
1645822800,0.13513
1645826400,0.13289
1645830000,0.15009
1645833600,0.1526
1645837200,0.17405
1645840800,0.18792
1645844400,0.19069
1645848000,0.23717
1645851600,0.24998
1645855200,0.26346
1645858800,0.27557
1645862400,0.26737
1645866000,0.24575
1645869600,0.21302
1645873200,0.19664
1645876800,0.17897
1645880400,0.17704
1645884000,0.19747
1645887600,0.22508
1645891200,0.2599
1645894800,0.299
1645898400,0.3007
1645902000,0.27791
1645905600,0.2358
1645909200,0.24215
1645912800,0.21209
1645916400,0.19565
1645920000,0.1807
1645923600,0.17444
1645927200,0.17231
1645930800,0.1745
1645934400,0.1771
1645938000,0.18605
1645941600,0.19154
1645945200,0.18937
1645948800,0.17375
1645952400,0.15407
1645956000,0.14476
1645959600,0.11653
1645963200,0.114
1645966800,0.11168
1645970400,0.15154
1645974000,0.17615
1645977600,0.2299
1645981200,0.27576
1645984800,0.2745
1645988400,0.2207
1645992000,0.1978
1645995600,0.19778
1645999200,0.19722
1646002800,0.17739
1646006400,0.17406
1646010000,0.18557
1646013600,0.17826
1646017200,0.197
1646020800,0.217
1646024400,0.28497
1646028000,0.3229
1646031600,0.3089
1646035200,0.2673
1646038800,0.16382
1646042400,0.14555
1646046000,0.13709
1646049600,0.1354
1646053200,0.14117
1646056800,0.19824
1646060400,0.25379
1646064000,0.28056
1646067600,0.3
1646071200,0.28219
1646074800,0.20732
1646078400,0.13724
1646082000,0.1633
1646085600,0.14009
1646089200,0.14317
1646092800,0.14315
1646096400,0.14974
1646100000,0.1635
1646103600,0.17315
1646107200,0.19403
1646110800,0.26804
1646114400,0.28673
1646118000,0.28491
1646121600,0.21758
1646125200,0.17933
1646128800,0.22233
1646132400,0.22
1646136000,0.2215
1646139600,0.23502
1646143200,0.26124
1646146800,0.2832
1646150400,0.31587
1646154000,0.36275
1646157600,0.35411
1646161200,0.31587
1646164800,0.286
1646168400,0.26694
1646172000,0.24547
1646175600,0.25104
1646179200,0.24843
1646182800,0.24206
1646186400,0.23314
1646190000,0.23362
1646193600,0.25
1646197200,0.29155
1646200800,0.32907
1646204400,0.33709
1646208000,0.2981
1646211600,0.26785
1646215200,0.25795
1646218800,0.24582
1646222400,0.23499
1646226000,0.23629
1646229600,0.24966
1646233200,0.27258
1646236800,0.31656
1646240400,0.38483
1646244000,0.385
1646247600,0.32109
1646251200,0.28847
1646254800,0.26578
1646258400,0.24966
1646262000,0.33116
1646265600,0.32253
1646269200,0.316
1646272800,0.30701
1646276400,0.3073
1646280000,0.33227
1646283600,0.37141
1646287200,0.405
1646290800,0.4
1646294400,0.35996
1646298000,0.29476
1646301600,0.27694
1646305200,0.26604
1646308800,0.26992
1646312400,0.29302
1646316000,0.31958
1646319600,0.33653
1646323200,0.39853
1646326800,0.41
1646330400,0.40505
1646334000,0.39
1646337600,0.35
1646341200,0.33388
1646344800,0.3199
1646348400,0.35107
1646352000,0.3466
1646355600,0.3294
1646359200,0.30405
1646362800,0.315
1646366400,0.34907
1646370000,0.3986
1646373600,0.41
1646377200,0.41005
1646380800,0.38516
1646384400,0.36295
1646388000,0.34978
1646391600,0.31069
1646395200,0.29216
1646398800,0.30743
1646402400,0.32995
1646406000,0.35577
1646409600,0.38094
1646413200,0.41
1646416800,0.41
1646420400,0.40008
1646424000,0.38183
1646427600,0.35907
1646431200,0.36101
1646434800,0.36387
1646438400,0.36
1646442000,0.35
1646445600,0.33
1646449200,0.33885
1646452800,0.34704
1646456400,0.369
1646460000,0.3781
1646463600,0.37053
1646467200,0.32234
1646470800,0.29381
1646474400,0.29057
1646478000,0.2793
1646481600,0.26035
1646485200,0.26056
1646488800,0.30136
1646492400,0.33999
1646496000,0.38563
1646499600,0.40578
1646503200,0.4093
1646506800,0.4
1646510400,0.37725
1646514000,0.36963
1646517600,0.3624
1646521200,0.39061
1646524800,0.353
1646528400,0.34516
1646532000,0.33421
1646535600,0.33944
1646539200,0.34209
1646542800,0.35006
1646546400,0.34044
1646550000,0.33652
1646553600,0.21001
1646557200,0.25902
1646560800,0.26805
1646564400,0.279
1646568000,0.24918
1646571600,0.24629
1646575200,0.28141
1646578800,0.3081
1646582400,0.38516
1646586000,0.43508
1646589600,0.45428
1646593200,0.43635
1646596800,0.41202
1646600400,0.41202
1646604000,0.41165
1646607600,0.37756
1646611200,0.36983
1646614800,0.36894
1646618400,0.35921
1646622000,0.36171
1646625600,0.39723
1646629200,0.46577
1646632800,0.51236
1646636400,0.51501
1646640000,0.483
1646643600,0.39061
1646647200,0.34184
1646650800,0.34022
1646654400,0.3208
1646658000,0.31282
1646661600,0.35154
1646665200,0.4
1646668800,0.45039
1646672400,0.50754
1646676000,0.52291
1646679600,0.475
1646683200,0.43497
1646686800,0.41542
1646690400,0.36772
1646694000,0.45605
1646697600,0.4495
1646701200,0.4495
1646704800,0.42488
1646708400,0.43751
1646712000,0.45757
1646715600,0.6223
1646719200,0.69
1646722800,0.65
1646726400,0.54151
1646730000,0.35331
1646733600,0.33383
1646737200,0.31652
1646740800,0.29477
1646744400,0.3106
1646748000,0.36699
1646751600,0.51431
1646755200,0.60308
1646758800,0.67493
1646762400,0.7
1646766000,0.61992
1646769600,0.5429
1646773200,0.49205
1646776800,0.39973
1646780400,0.43007
1646784000,0.40891
1646787600,0.41838
1646791200,0.42003
1646794800,0.42003
1646798400,0.44
1646802000,0.52376
1646805600,0.57945
1646809200,0.55476
1646812800,0.44999
1646816400,0.389
1646820000,0.35083
1646823600,0.30511
1646827200,0.31675
1646830800,0.34186
1646834400,0.38244
1646838000,0.42509
1646841600,0.52943
1646845200,0.57493
1646848800,0.605
1646852400,0.52803
1646856000,0.44875
1646859600,0.44906
1646863200,0.41845
1646866800,0.35
1646870400,0.32
1646874000,0.32159
1646877600,0.31009
1646881200,0.31007
1646884800,0.33501
1646888400,0.41466
1646892000,0.43606
1646895600,0.42117
1646899200,0.31199
1646902800,0.24033
1646906400,0.19982
1646910000,0.1717
1646913600,0.15001
1646917200,0.16266
1646920800,0.19985
1646924400,0.27658
1646928000,0.37995
1646931600,0.4124
1646935200,0.32639
1646938800,0.17901
1646942400,0.1736
1646946000,0.17274
1646949600,0.12393
1646953200,0.08896
1646956800,0.09102
1646960400,0.08893
1646964000,0.09703
1646967600,0.09115
1646971200,0.10992
1646974800,0.17257
1646978400,0.18506
1646982000,0.11235
1646985600,0.0673
1646989200,0.02307
1646992800,0.01552
1646996400,0.0101
1647000000,0.0001
1647003600,8e-05
1647007200,0.01004
1647010800,0.02387
1647014400,0.11886
1647018000,0.17006
1647021600,0.15198
1647025200,0.08448
1647028800,0.06977
1647032400,0.08105
1647036000,0.06727
1647039600,0.06893
1647043200,0.06907
1647046800,0.07297
1647050400,0.07299
1647054000,0.07293
1647057600,0.07311
1647061200,0.08905
1647064800,0.08752
1647068400,0.07907
1647072000,0.0789
1647075600,0.07295
1647079200,0.06784
1647082800,0.07291
1647086400,0.06895
1647090000,0.08007
1647093600,0.11895
1647097200,0.1893
1647100800,0.2873
1647104400,0.3233
1647108000,0.235
1647111600,0.173
1647115200,0.1765
1647118800,0.18251
1647122400,0.16888
1647126000,0.1601
1647129600,0.15001
1647133200,0.12427
1647136800,0.10254
1647140400,0.13025
1647144000,0.1207
1647147600,0.10005
1647151200,0.09092
1647154800,0.07749
1647158400,0.07282
1647162000,0.05615
1647165600,0.03007
1647169200,0.02476
1647172800,0.00855
1647176400,0.01005
1647180000,0.03007
1647183600,0.10403
1647187200,0.21212
1647190800,0.23421
1647194400,0.1999
1647198000,0.17008
1647201600,0.16312
1647205200,0.19067
1647208800,0.19942
1647212400,0.2059
1647216000,0.20444
1647219600,0.21164
1647223200,0.20703
1647226800,0.21991
1647230400,0.23006
1647234000,0.30192
1647237600,0.33588
1647241200,0.34424
1647244800,0.30083
1647248400,0.26591
1647252000,0.25834
1647255600,0.24057
1647259200,0.22425
1647262800,0.21834
1647266400,0.2698
1647270000,0.29302
1647273600,0.3465
1647277200,0.39001
1647280800,0.43542
1647284400,0.36526
1647288000,0.3227
1647291600,0.30073
1647295200,0.26186
1647298800,0.24892
1647302400,0.24503
1647306000,0.24179
1647309600,0.24007
1647313200,0.24269
1647316800,0.2624
1647320400,0.31893
1647324000,0.34029
1647327600,0.34998
1647331200,0.32945
1647334800,0.31846
1647338400,0.29617
1647342000,0.27949
1647345600,0.28324
1647349200,0.28796
1647352800,0.29717
1647356400,0.31753
1647360000,0.33236
1647363600,0.375
1647367200,0.40502
1647370800,0.33524
1647374400,0.31209
1647378000,0.28899
1647381600,0.26463
1647385200,0.25341
1647388800,0.2514
1647392400,0.2475
1647396000,0.24001
1647399600,0.2385
1647403200,0.24972
1647406800,0.29696
1647410400,0.3177
1647414000,0.314
1647417600,0.29594
1647421200,0.2766
1647424800,0.26014
1647428400,0.20744
1647432000,0.20401
1647435600,0.20003
1647439200,0.19822
1647442800,0.24897
1647446400,0.29492
1647450000,0.31913
1647453600,0.29649
1647457200,0.21558
1647460800,0.16596
1647464400,0.16522
1647468000,0.12927
1647471600,0.15727
1647475200,0.12799
1647478800,0.11971
1647482400,0.12658
1647486000,0.14797
1647489600,0.18
1647493200,0.2065
1647496800,0.26289
1647500400,0.27
1647504000,0.25494
1647507600,0.2116
1647511200,0.22002
1647514800,0.20621
1647518400,0.21409
1647522000,0.22997
1647525600,0.2462
1647529200,0.25736
1647532800,0.27622
1647536400,0.31003
1647540000,0.34721
1647543600,0.29592
1647547200,0.25929
1647550800,0.24466
1647554400,0.2372
1647558000,0.20303
1647561600,0.20697
1647565200,0.20138
1647568800,0.2065
1647572400,0.2099
1647576000,0.21706
1647579600,0.26297
1647583200,0.29151
1647586800,0.28781
1647590400,0.2499
1647594000,0.22858
1647597600,0.20487
1647601200,0.20501
1647604800,0.20114
1647608400,0.20031
1647612000,0.20248
1647615600,0.2124
1647619200,0.24554
1647622800,0.27531
1647626400,0.28652
1647630000,0.25115
1647633600,0.21695
1647637200,0.2285
1647640800,0.19781
1647644400,0.19667
1647648000,0.19482
1647651600,0.18702
1647655200,0.187
1647658800,0.18506
1647662400,0.1908
1647666000,0.19823
1647669600,0.20414
1647673200,0.19611
1647676800,0.13507
1647680400,0.09955
1647684000,0.08508
1647687600,0.06971
1647691200,0.01
1647694800,0.00884
1647698400,0.01474
1647702000,0.079
1647705600,0.15101
1647709200,0.1928
1647712800,0.17327
1647716400,0.11996
1647720000,0.08999
1647723600,0.09113
1647727200,0.08285
1647730800,0.08404
1647734400,0.07099
1647738000,0.07478
1647741600,0.06838
1647745200,0.0759
1647748800,0.0759
1647752400,0.06853
